"id","Name","sex","Age","height","weight","team","noc","games","Year","season","city","sport","Event","medal"
1283,Jeinkler Ernesto Aguirre Manso,M,"22","165","57",Cuba,CUB,"2012 Summer",2012,Summer,London,Diving,Diving Men's Synchronized Platform,NA
1284,Jess Aguirre Delgado,M,NA,"175",NA,Mexico,MEX,"1924 Summer",1924,Summer,Paris,Athletics,Athletics Men's Shot Put,NA
1284,Jess Aguirre Delgado,M,NA,"175",NA,Mexico,MEX,"1928 Summer",1928,Summer,Amsterdam,Athletics,Athletics Men's Shot Put,NA
1284,Jess Aguirre Delgado,M,NA,"175",NA,Mexico,MEX,"1928 Summer",1928,Summer,Amsterdam,Athletics,Athletics Men's Discus Throw,NA
1285,Jorge S. Aguirre Martin,M,NA,NA,NA,Mexico,MEX,"1948 Summer",1948,Summer,London,Athletics,Athletics Men's Long Jump,NA
1285,Jorge S. Aguirre Martin,M,NA,NA,NA,Mexico,MEX,"1948 Summer",1948,Summer,London,Athletics,Athletics Men's Triple Jump,NA
1286,Jorge David Aguirre Wardi,M,"30",NA,NA,Argentina,ARG,"1992 Summer",1992,Summer,Barcelona,Judo,Judo Men's Half-Heavyweight,NA
1287,Jos Luis Aguirre Arruti,M,"21","186","82",Spain,ESP,"1988 Summer",1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,NA
1288,Juan Luis Aguirre Barco,M,"21",NA,NA,Spain,ESP,"1992 Summer",1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,NA
1289,Luis Domingo Aguirre Barreyro,M,"24",NA,NA,Matrero II,ARG,"1936 Summer",1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,NA
1290,Marcelo Vctor Aguirre,M,"15","174","66",Paraguay,PAR,"2008 Summer",2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,NA
1290,Marcelo Vctor Aguirre,M,"19","174","66",Paraguay,PAR,"2012 Summer",2012,Summer,London,Table Tennis,Table Tennis Men's Singles,NA
1290,Marcelo Vctor Aguirre,M,"23","174","66",Paraguay,PAR,"2016 Summer",2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
1291,Mason Singer Aguirre,M,"18","183","68",United States,USA,"2006 Winter",2006,Winter,Torino,Snowboarding,Snowboarding Men's Halfpipe,NA
1292,Ordan Ramn Aguirre,M,"25","170","65",Venezuela,VEN,"1980 Summer",1980,Summer,Moskva,Football,Football Men's Football,NA
1293,Rolando Julin Aguirre Barreyro,M,"20",NA,NA,Blue Red,ARG,"1924 Summer",1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,NA
1294,William Duilio Aguirre Villavicencio,M,"29","173","65",Nicaragua,NCA,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,NA
1294,William Duilio Aguirre Villavicencio,M,"33","173","65",Nicaragua,NCA,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
1295,Luis Aguirrebea Gabiola,M,"32",NA,NA,Chile,CHI,"1948 Summer",1948,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1296,Pedro Manuel Aguirrebea Gabiola,M,"30",NA,NA,Chile,CHI,"1948 Summer",1948,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1297,Matas Aguirregaray Guruceaga,M,"23","183","78",Uruguay,URU,"2012 Summer",2012,Summer,London,Football,Football Men's Football,NA
1298,Diego Aguirregomezcorta,M,"25","190","83",Argentina,ARG,"2000 Summer",2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,NA
1299,Mikel Aguirrezabalaga Garca,M,"28","196","92",Spain,ESP,"2012 Summer",2012,Summer,London,Handball,Handball Men's Handball,NA
1300,Marianne Agulhon,F,"26","170","56",France,FRA,"1992 Summer",1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",NA
1301,Sri Wahyuni Agustiani,F,"21","147","47",Indonesia,INA,"2016 Summer",2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Silver
1302,Agustn Rodrguez Santiago,M,"20","191","85",Spain,ESP,"1980 Summer",1980,Summer,Moskva,Football,Football Men's Football,NA
1303,Manuel Agustn Peypoch,M,"36",NA,NA,Spain,ESP,"1948 Summer",1948,Summer,London,Hockey,Hockey Men's Hockey,NA
1304,Gurn Fema gstsdttir,F,"17","166","56",Iceland,ISL,"1984 Summer",1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
1304,Gurn Fema gstsdttir,F,"17","166","56",Iceland,ISL,"1984 Summer",1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
1305,Jos Agut Bonfills,M,"23","178","68",Spain,ESP,"1984 Summer",1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
1306,Lameck Aguta Orero,M,"24","173","59",Kenya,KEN,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
1307,Albert Agyemang,M,"18","169","70",Ghana,GHA,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,NA
1307,Albert Agyemang,M,"18","169","70",Ghana,GHA,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1307,Albert Agyemang,M,"22","169","70",Ghana,GHA,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
1308,Joseph Agyemang-Gyau,M,"25","168","69",Ghana,GHA,"1964 Summer",1964,Summer,Tokyo,Football,Football Men's Football,NA
1309,Francis Keita Agyepong,M,"27","179","73",Great Britain,GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,NA
1309,Francis Keita Agyepong,M,"31","179","73",Great Britain,GBR,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,NA
1310,"Jacqueline Nana A. D. ""Jackie"" Agyepong",F,"23","172","63",Great Britain,GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,NA
1310,"Jacqueline Nana A. D. ""Jackie"" Agyepong",F,"27","172","63",Great Britain,GBR,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres Hurdles,NA
1311,"Nicholas Mark ""Nick"" A'Hern",M,"23","169","61",Australia,AUS,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,NA
1311,"Nicholas Mark ""Nick"" A'Hern",M,"27","169","61",Australia,AUS,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,NA
1311,"Nicholas Mark ""Nick"" A'Hern",M,"31","169","61",Australia,AUS,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
1312,Michael H. G. Ah Matt,M,"21","188","73",Australia,AUS,"1964 Summer",1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,NA
1313,Robyn Mokihana Ah Mow-Santos,F,"24","172","67",United States,USA,"2000 Summer",2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA
1313,Robyn Mokihana Ah Mow-Santos,F,"28","172","67",United States,USA,"2004 Summer",2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,NA
1313,Robyn Mokihana Ah Mow-Santos,F,"32","172","67",United States,USA,"2008 Summer",2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
1314,Juliette Chantal Ah-Wan,F,"27","155","57",Seychelles,SEY,"2008 Summer",2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,NA
1315,Sabiahmad Abdullah Ahad,M,"28","168","68",Malaysia,MAS,"1984 Summer",1984,Summer,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
1316,Feta Ahamada,F,"21","160","50",Comoros,COM,"2008 Summer",2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,NA
1316,Feta Ahamada,F,"25","160","50",Comoros,COM,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 100 metres,NA
1317,Younes Al-Ahamdi,M,"28","167","60",Morocco,MAR,"2004 Summer",2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,NA
1317,Younes Al-Ahamdi,M,"32","167","60",Morocco,MAR,"2008 Summer",2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,NA
1318,Joseph Ahanda,M,"20","160","54",Cameroon,CMR,"1980 Summer",1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,NA
1319,Clarice Ahanotu,F,"25","165","51",Nigeria,NGR,"1964 Summer",1964,Summer,Tokyo,Athletics,Athletics Women's 100 metres,NA
1320,Kelsie Ahbe,F,"25","170","63",Canada,CAN,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
1321,"Daniel William ""Dan"" Ahearn (Ahearne-)",M,"32","178","69",United States,USA,"1920 Summer",1920,Summer,Antwerpen,Athletics,Athletics Men's Triple Jump,NA
1322,Kevin Joseph Ahearn,M,"23","175","73",United States,USA,"1972 Winter",1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
1323,"Timothy Joseph ""Tim"" Ahearne",M,"22","170","57",Great Britain,GBR,"1908 Summer",1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,NA
1323,"Timothy Joseph ""Tim"" Ahearne",M,"22","170","57",Great Britain,GBR,"1908 Summer",1908,Summer,London,Athletics,Athletics Men's Long Jump,NA
1323,"Timothy Joseph ""Tim"" Ahearne",M,"22","170","57",Great Britain,GBR,"1908 Summer",1908,Summer,London,Athletics,Athletics Men's Standing Long Jump,NA
1323,"Timothy Joseph ""Tim"" Ahearne",M,"22","170","57",Great Britain,GBR,"1908 Summer",1908,Summer,London,Athletics,Athletics Men's Triple Jump,Gold
1324,"Frederick Anthony ""Fred"" Ahern",M,"48",NA,NA,Ireland,IRL,"1948 Summer",1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
1324,"Frederick Anthony ""Fred"" Ahern",M,"48",NA,NA,Ireland,IRL,"1948 Summer",1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",NA
1325,"Patrick Lee ""Pat"" Ahern",M,"23","183","73",United States,USA,"1984 Winter",1984,Winter,Sarajevo,Nordic Combined,Nordic Combined Men's Individual,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"24","196","72",Ghana,GHA,"1964 Summer",1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"24","196","72",Ghana,GHA,"1964 Summer",1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"24","196","72",Ghana,GHA,"1964 Summer",1964,Summer,Tokyo,Athletics,Athletics Men's Long Jump,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"28","196","72",Ghana,GHA,"1968 Summer",1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"28","196","72",Ghana,GHA,"1968 Summer",1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"28","196","72",Ghana,GHA,"1968 Summer",1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,NA
1326,"Michael Kofi ""Mike"" Ahey",M,"32","196","72",Ghana,GHA,"1972 Summer",1972,Summer,Munich,Athletics,Athletics Men's Long Jump,NA
1327,Koku Mensah Ahiaku,M,"29","175","69",Togo,TOG,"1992 Summer",1992,Summer,Barcelona,Cycling,"Cycling Men's Road Race, Individual",NA
1328,Stephen Dotse Koblah Ahialey,M,"22",NA,NA,Ghana,GHA,"1992 Summer",1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,NA
1329,Lahcen Ahidous,M,"19","188","84",Morocco,MAR,"1964 Summer",1964,Summer,Tokyo,Boxing,Boxing Men's Middleweight,NA
1329,Lahcen Ahidous,M,"23","188","84",Morocco,MAR,"1968 Summer",1968,Summer,Mexico City,Boxing,Boxing Men's Middleweight,NA
1330,Augustine Ahinful,M,"21","177","74",Ghana,GHA,"1996 Summer",1996,Summer,Atlanta,Football,Football Men's Football,NA
1331,Jahan Ahir,M,NA,NA,NA,India,IND,"1948 Summer",1948,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1332,Toivo Eemil Ahjopalo (Andelin-),M,"23","174","69",Finland,FIN,"1936 Summer",1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
1332,Toivo Eemil Ahjopalo (Andelin-),M,"23","174","69",Finland,FIN,"1936 Summer",1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1333,Bruno Valfrid Ahlberg,M,"21","168","69.5",Finland,FIN,"1932 Summer",1932,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Bronze
1333,Bruno Valfrid Ahlberg,M,"25","168","69.5",Finland,FIN,"1936 Summer",1936,Summer,Berlin,Boxing,Boxing Men's Middleweight,NA
1334,Flemming Ahlberg,M,"25","175","63",Denmark,DEN,"1972 Summer",1972,Summer,Munich,Football,Football Men's Football,NA
1335,Gillis Ferdinand Ahlberg,M,"19",NA,NA,Gteborgs Roddklubb-1,SWE,"1912 Summer",1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
1336,Mats Bertil hlberg,M,"24","179","78",Sweden,SWE,"1972 Winter",1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1336,Mats Bertil hlberg,M,"32","179","78",Sweden,SWE,"1980 Winter",1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
1337,Olof Ahlberg,M,"71",NA,NA,Sweden,SWE,"1948 Summer",1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
1338,Erik Torsten Ahldn,M,"24","182","67",Sweden,SWE,"1948 Summer",1948,Summer,London,Athletics,"Athletics Men's 5,000 metres",NA
1339,William Alexander (Wilhelm Alexander-) Ahlemeyer,M,"29",NA,NA,United States,USA,"1936 Summer",1936,Summer,Berlin,Handball,Handball Men's Handball,NA
1340,Annica Gunilla hln,F,"23","177","75",Sweden,SWE,"1998 Winter",1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
1340,Annica Gunilla hln,F,"27","177","75",Sweden,SWE,"2002 Winter",2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
1341,Johan Petter hln (Andersson-),M,"44",NA,NA,Sweden,SWE,"1924 Winter",1924,Winter,Chamonix,Curling,Curling Men's Curling,Silver
1342,Thomas Valter hln,M,"24","182","90",Sweden,SWE,"1984 Winter",1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
1343,Emilio Leodegardo Ahlers Salome,M,"25","179","81",Uruguay,URU,"1968 Summer",1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
1344,Jos Pablo A. Ahlers Henderson,M,"27","181","80",Uruguay,URU,"1968 Summer",1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
1345,"Maria ""Ria"" Ahlers (-Steenpaal)",F,"18","187","68",Netherlands,NED,"1972 Summer",1972,Summer,Munich,Athletics,Athletics Women's High Jump,NA
1345,"Maria ""Ria"" Ahlers (-Steenpaal)",F,"21","187","68",Netherlands,NED,"1976 Summer",1976,Summer,Montreal,Athletics,Athletics Women's High Jump,NA
1346,Anselm Ahlfors,M,"26",NA,NA,Finland,FIN,"1924 Summer",1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
1346,Anselm Ahlfors,M,"30",NA,NA,Finland,FIN,"1928 Summer",1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
1347,Alexis Malkolm Ahlgren,M,"24","158","56",Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Athletics,Athletics Men's Marathon,NA
1348,Anders Oscar Ahlgren,M,"24",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Silver
1348,Anders Oscar Ahlgren,M,"32",NA,NA,Sweden,SWE,"1920 Summer",1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
1349,Elisabeth Ulla Johanna kesdotter Ahlgren (-Borglin),F,"23",NA,NA,Sweden,SWE,"1948 Summer",1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,NA
1349,Elisabeth Ulla Johanna kesdotter Ahlgren (-Borglin),F,"23",NA,NA,Sweden,SWE,"1948 Summer",1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
1350,George Lewis Ahlgren,M,"19",NA,NA,United States,USA,"1948 Summer",1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
1351,Mats Lennart Ahlgren,M,"25","190","80",Sweden,SWE,"1992 Summer",1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",NA
1352,Nils Bertil Ahlin,M,"21",NA,NA,Sweden,SWE,"1948 Summer",1948,Summer,London,Boxing,Boxing Men's Bantamweight,NA
1353,Erik Lennart Ahlin,M,"48","185","78",Sweden,SWE,"1964 Summer",1964,Summer,Tokyo,Shooting,Shooting Men's Trap,NA
1354,Johanna Maria Helne Ahlm,F,"20","175","69",Sweden,SWE,"2008 Summer",2008,Summer,Beijing,Handball,Handball Women's Handball,NA
1354,Johanna Maria Helne Ahlm,F,"24","175","69",Sweden,SWE,"2012 Summer",2012,Summer,London,Handball,Handball Women's Handball,NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,Athletics Men's Pole Vault,NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,Athletics Men's Shot Put,NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,Athletics Men's Stone Throw,NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,Athletics Men's Discus Throw,NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",NA
1355,"Henrik Aleksander ""Heikki"" hlman (-Pennola)",M,"26",NA,NA,Finland,FIN,"1906 Summer",1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),NA
1356,Christian Ahlmann,M,"29","189","80",Germany,GER,"2004 Summer",2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,"29","189","80",Germany,GER,"2004 Summer",2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
1356,Christian Ahlmann,M,"33","189","80",Germany,GER,"2008 Summer",2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,"33","189","80",Germany,GER,"2008 Summer",2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
1356,Christian Ahlmann,M,"37","189","80",Germany,GER,"2012 Summer",2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,"37","189","80",Germany,GER,"2012 Summer",2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
1356,Christian Ahlmann,M,"41","189","80",Germany,GER,"2016 Summer",2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,"41","189","80",Germany,GER,"2016 Summer",2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
1357,Else Margrethe Ahlmann-Ohlsen,F,"20",NA,NA,Denmark,DEN,"1928 Summer",1928,Summer,Amsterdam,Fencing,"Fencing Women's Foil, Individual",NA
1358,Kerstin Lucia Ahlqvist (-Winnberg),F,"24",NA,NA,Sweden,SWE,"1952 Winter",1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
1358,Kerstin Lucia Ahlqvist (-Winnberg),F,"24",NA,NA,Sweden,SWE,"1952 Winter",1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
1359,Thure Johan Ahlqvist,M,"25",NA,NA,Sweden,SWE,"1932 Summer",1932,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,Silver
1360,Tor Ahlsand,M,"33","186","78",Norway,NOR,"1964 Summer",1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,NA
1361,Per Egil Ahlsen,M,"26","182","75",Norway,NOR,"1984 Summer",1984,Summer,Los Angeles,Football,Football Men's Football,NA
69454,Li Na,F,"30","172","67",China-2,CHN,"2012 Summer",2012,Summer,London,Tennis,Tennis Women's Doubles,NA
1362,"Anna Margareta ""Ann-Margret"" Ahlstrand (-Osterman)",F,"23",NA,NA,Sweden,SWE,"1928 Summer",1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,NA
1363,Bengt Anders Ahlstrm,M,"27","180","72",Finland,FIN,"1952 Summer",1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Pairs,NA
1364,"Sten Olov ""Olle"" hlund",M,"31",NA,NA,Sweden,SWE,"1952 Summer",1952,Summer,Helsinki,Football,Football Men's Football,Bronze
1365,Gustav Rune hlund,M,"26",NA,NA,Sweden,SWE,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",NA
1365,Gustav Rune hlund,M,"26",NA,NA,Sweden,SWE,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Men's 10,000 metres",NA
1366,Jitendarjit Singh Ahluwalia,M,"25","179","69",India,IND,"1980 Summer",1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
1366,Jitendarjit Singh Ahluwalia,M,"25","179","69",India,IND,"1980 Summer",1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
1367,Abbas Ahmad,M,NA,NA,NA,Egypt,EGY,"1948 Summer",1948,Summer,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
1367,Abbas Ahmad,M,NA,NA,NA,Egypt,EGY,"1948 Summer",1948,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
1368,Bashir Ahmad,M,"21","175","65",Pakistan,PAK,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
1369,Ibrahim Ahmad,M,"22","177","70",Qatar,QAT,"1984 Summer",1984,Summer,Los Angeles,Football,Football Men's Football,NA
1370,"Sheikh Mahmood ""Joe"" Ahmad",M,"30","177","63",Great Britain,GBR,"1972 Summer",1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA
1371,Maqsood Ahmad,M,"23","178","60",Pakistan,PAK,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
1372,Mohamed Ahmad Ali Gharib Juma,M,"23","178","73",United Arab Emirates,UAE,"2012 Summer",2012,Summer,London,Football,Football Men's Football,NA
1373,Ramli Ahmad,M,"19","175","67",Malaysia,MAS,"1976 Summer",1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
1373,Ramli Ahmad,M,"19","175","67",Malaysia,MAS,"1976 Summer",1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,NA
1374,Tontowi Ahmad,M,"25","179","72",Indonesia,INA,"2012 Summer",2012,Summer,London,Badminton,Badminton Mixed Doubles,NA
1374,Tontowi Ahmad,M,"29","179","72",Indonesia-1,INA,"2016 Summer",2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold
1375,Waseem Ahmad,M,"23","165","64",Pakistan,PAK,"2000 Summer",2000,Summer,Sydney,Hockey,Hockey Men's Hockey,NA
1375,Waseem Ahmad,M,"27","165","64",Pakistan,PAK,"2004 Summer",2004,Summer,Athina,Hockey,Hockey Men's Hockey,NA
1375,Waseem Ahmad,M,"35","165","64",Pakistan,PAK,"2012 Summer",2012,Summer,London,Hockey,Hockey Men's Hockey,NA
1376,Yahya Ahmad,M,"21","146","57",Malaysia,MAS,"1976 Summer",1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",NA
1377,Elaheh Ahmadi,F,"30","160","62",Iran,IRI,"2012 Summer",2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
1377,Elaheh Ahmadi,F,"30","160","62",Iran,IRI,"2012 Summer",2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
1377,Elaheh Ahmadi,F,"34","160","62",Iran,IRI,"2016 Summer",2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
1378,Arne Per hman,M,"23","176","64",Sweden,SWE,"1948 Summer",1948,Summer,London,Athletics,Athletics Men's High Jump,NA
1378,Arne Per hman,M,"23","176","64",Sweden,SWE,"1948 Summer",1948,Summer,London,Athletics,Athletics Men's Triple Jump,Gold
1378,Arne Per hman,M,"27","176","64",Sweden,SWE,"1952 Summer",1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,NA
1379,Jrg Ahmann,M,"30","190","88",Germany,GER,"1996 Summer",1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
1379,Jrg Ahmann,M,"34","190","88",Germany-1,GER,"2000 Summer",2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze
1380,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",F,"22","172","52",United States,USA,"1992 Summer",1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
1380,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",F,"22","172","52",United States,USA,"1992 Summer",1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Silver
1380,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",F,"22","172","52",United States,USA,"1992 Summer",1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
1381,Abdalla Ahmed,M,"24","198","72",Egypt,EGY,"2008 Summer",2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,NA
1382,Abdel Latif Ahmed,M,"24","202","90",Egypt,EGY,"2008 Summer",2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,NA
1383,Abdul Lahij Ahmed,M,NA,"175","55",Somalia,SOM,"1984 Summer",1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,NA
1384,Abdullah Ali Ahmed,M,"26","181","73",Libya,LBA,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
1384,Abdullah Ali Ahmed,M,"26","181","73",Libya,LBA,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
1385,Adnan Ahmed,M,"26","174","70",Egypt,EGY,"2004 Summer",2004,Summer,Athina,Hockey,Hockey Men's Hockey,NA
1386,Muhammad Akhlaq Ahmed,M,"20",NA,NA,Pakistan,PAK,"1992 Summer",1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
1387,Alaa Ahmed Khdhayir,M,"28","170","69",Iraq,IRQ,"1980 Summer",1980,Summer,Moskva,Football,Football Men's Football,NA
1388,Alaa El-Din Ahmed,M,"20","189","91",Egypt,EGY,"2000 Summer",2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,NA
